filename,detected,actual,error
SIMCEPImages_H14_C57_F23_s15_w2.TIF,65,57,8
SIMCEPImages_H14_C57_F23_s16_w2.TIF,84,57,27
SIMCEPImages_H14_C57_F23_s17_w2.TIF,68,57,11
SIMCEPImages_H14_C57_F23_s18_w2.TIF,75,57,18
SIMCEPImages_H14_C57_F23_s19_w2.TIF,76,57,19
SIMCEPImages_H14_C57_F23_s20_w2.TIF,76,57,19
SIMCEPImages_H14_C57_F23_s21_w2.TIF,68,57,11
SIMCEPImages_H14_C57_F23_s22_w2.TIF,70,57,13
SIMCEPImages_H14_C57_F23_s23_w2.TIF,77,57,20
SIMCEPImages_H14_C57_F23_s24_w2.TIF,81,57,24
SIMCEPImages_H14_C57_F23_s25_w2.TIF,63,57,6
SIMCEPImages_H15_C61_F23_s01_w2.TIF,83,61,22
SIMCEPImages_H15_C61_F23_s02_w2.TIF,84,61,23
SIMCEPImages_H15_C61_F23_s03_w2.TIF,74,61,13
SIMCEPImages_H15_C61_F23_s04_w2.TIF,93,61,32
SIMCEPImages_H15_C61_F23_s05_w2.TIF,57,61,-4
SIMCEPImages_H15_C61_F23_s06_w2.TIF,73,61,12
SIMCEPImages_H15_C61_F23_s07_w2.TIF,67,61,6
SIMCEPImages_H15_C61_F23_s08_w2.TIF,84,61,23
SIMCEPImages_H15_C61_F23_s09_w2.TIF,84,61,23
SIMCEPImages_H15_C61_F23_s10_w2.TIF,76,61,15
SIMCEPImages_H15_C61_F23_s11_w2.TIF,74,61,13
SIMCEPImages_H15_C61_F23_s12_w2.TIF,88,61,27
SIMCEPImages_H15_C61_F23_s13_w2.TIF,81,61,20
SIMCEPImages_H15_C61_F23_s14_w2.TIF,85,61,24
SIMCEPImages_H15_C61_F23_s15_w2.TIF,68,61,7
SIMCEPImages_H15_C61_F23_s16_w2.TIF,86,61,25
SIMCEPImages_H15_C61_F23_s17_w2.TIF,75,61,14
SIMCEPImages_H15_C61_F23_s18_w2.TIF,108,61,47
SIMCEPImages_H15_C61_F23_s19_w2.TIF,70,61,9
SIMCEPImages_H15_C61_F23_s20_w2.TIF,71,61,10
SIMCEPImages_H15_C61_F23_s21_w2.TIF,72,61,11
SIMCEPImages_H15_C61_F23_s22_w2.TIF,75,61,14
SIMCEPImages_H15_C61_F23_s23_w2.TIF,60,61,-1
SIMCEPImages_H15_C61_F23_s24_w2.TIF,79,61,18
SIMCEPImages_H15_C61_F23_s25_w2.TIF,98,61,37
SIMCEPImages_H16_C66_F23_s01_w2.TIF,92,66,26
SIMCEPImages_H16_C66_F23_s02_w2.TIF,78,66,12
SIMCEPImages_H16_C66_F23_s03_w2.TIF,82,66,16
SIMCEPImages_H16_C66_F23_s04_w2.TIF,72,66,6
SIMCEPImages_H16_C66_F23_s05_w2.TIF,83,66,17
SIMCEPImages_H16_C66_F23_s06_w2.TIF,75,66,9
SIMCEPImages_H16_C66_F23_s07_w2.TIF,91,66,25
SIMCEPImages_H16_C66_F23_s08_w2.TIF,72,66,6
SIMCEPImages_H16_C66_F23_s09_w2.TIF,74,66,8
SIMCEPImages_H16_C66_F23_s10_w2.TIF,100,66,34
SIMCEPImages_H16_C66_F23_s11_w2.TIF,68,66,2
SIMCEPImages_H16_C66_F23_s12_w2.TIF,83,66,17
SIMCEPImages_H16_C66_F23_s13_w2.TIF,70,66,4
SIMCEPImages_H16_C66_F23_s14_w2.TIF,82,66,16
SIMCEPImages_H16_C66_F23_s15_w2.TIF,71,66,5
SIMCEPImages_H16_C66_F23_s16_w2.TIF,86,66,20
SIMCEPImages_H16_C66_F23_s17_w2.TIF,96,66,30
SIMCEPImages_H16_C66_F23_s18_w2.TIF,87,66,21
SIMCEPImages_H16_C66_F23_s19_w2.TIF,79,66,13
SIMCEPImages_H16_C66_F23_s20_w2.TIF,97,66,31
SIMCEPImages_H16_C66_F23_s21_w2.TIF,101,66,35
SIMCEPImages_H16_C66_F23_s22_w2.TIF,77,66,11
SIMCEPImages_H16_C66_F23_s23_w2.TIF,95,66,29
SIMCEPImages_H16_C66_F23_s24_w2.TIF,72,66,6
SIMCEPImages_H16_C66_F23_s25_w2.TIF,78,66,12
SIMCEPImages_H17_C70_F23_s01_w2.TIF,87,70,17
SIMCEPImages_H17_C70_F23_s02_w2.TIF,83,70,13
SIMCEPImages_H17_C70_F23_s03_w2.TIF,77,70,7
SIMCEPImages_H17_C70_F23_s04_w2.TIF,84,70,14
SIMCEPImages_H17_C70_F23_s05_w2.TIF,94,70,24
SIMCEPImages_H17_C70_F23_s06_w2.TIF,100,70,30
SIMCEPImages_H17_C70_F23_s07_w2.TIF,86,70,16
SIMCEPImages_H17_C70_F23_s08_w2.TIF,82,70,12
SIMCEPImages_H17_C70_F23_s09_w2.TIF,91,70,21
SIMCEPImages_H17_C70_F23_s10_w2.TIF,78,70,8
SIMCEPImages_H17_C70_F23_s11_w2.TIF,80,70,10
SIMCEPImages_H17_C70_F23_s12_w2.TIF,95,70,25
SIMCEPImages_H17_C70_F23_s13_w2.TIF,70,70,0
SIMCEPImages_H17_C70_F23_s14_w2.TIF,74,70,4
SIMCEPImages_H17_C70_F23_s15_w2.TIF,90,70,20
SIMCEPImages_H17_C70_F23_s16_w2.TIF,80,70,10
SIMCEPImages_H17_C70_F23_s17_w2.TIF,104,70,34
SIMCEPImages_H17_C70_F23_s18_w2.TIF,82,70,12
SIMCEPImages_H17_C70_F23_s19_w2.TIF,92,70,22
SIMCEPImages_H17_C70_F23_s20_w2.TIF,89,70,19
SIMCEPImages_H17_C70_F23_s21_w2.TIF,87,70,17
SIMCEPImages_H17_C70_F23_s22_w2.TIF,89,70,19
SIMCEPImages_H17_C70_F23_s23_w2.TIF,95,70,25
SIMCEPImages_H17_C70_F23_s24_w2.TIF,86,70,16
SIMCEPImages_H17_C70_F23_s25_w2.TIF,93,70,23
SIMCEPImages_H18_C74_F23_s01_w2.TIF,91,74,17
SIMCEPImages_H18_C74_F23_s02_w2.TIF,100,74,26
SIMCEPImages_H18_C74_F23_s03_w2.TIF,85,74,11
SIMCEPImages_H18_C74_F23_s04_w2.TIF,87,74,13
SIMCEPImages_H18_C74_F23_s05_w2.TIF,72,74,-2
SIMCEPImages_H18_C74_F23_s06_w2.TIF,92,74,18
SIMCEPImages_H18_C74_F23_s07_w2.TIF,83,74,9
SIMCEPImages_H18_C74_F23_s08_w2.TIF,86,74,12
SIMCEPImages_H18_C74_F23_s09_w2.TIF,87,74,13
SIMCEPImages_H18_C74_F23_s10_w2.TIF,96,74,22
SIMCEPImages_H18_C74_F23_s11_w2.TIF,101,74,27
SIMCEPImages_H18_C74_F23_s12_w2.TIF,74,74,0
SIMCEPImages_H18_C74_F23_s13_w2.TIF,101,74,27
SIMCEPImages_H18_C74_F23_s14_w2.TIF,82,74,8
SIMCEPImages_H18_C74_F23_s15_w2.TIF,89,74,15
SIMCEPImages_H18_C74_F23_s16_w2.TIF,92,74,18
SIMCEPImages_H18_C74_F23_s17_w2.TIF,90,74,16
SIMCEPImages_H18_C74_F23_s18_w2.TIF,81,74,7
SIMCEPImages_H18_C74_F23_s19_w2.TIF,95,74,21
SIMCEPImages_H18_C74_F23_s20_w2.TIF,100,74,26
SIMCEPImages_H18_C74_F23_s21_w2.TIF,82,74,8
SIMCEPImages_H18_C74_F23_s22_w2.TIF,88,74,14
SIMCEPImages_H18_C74_F23_s23_w2.TIF,85,74,11
SIMCEPImages_H18_C74_F23_s24_w2.TIF,82,74,8
SIMCEPImages_H18_C74_F23_s25_w2.TIF,87,74,13
SIMCEPImages_H19_C78_F23_s01_w2.TIF,75,78,-3
SIMCEPImages_H19_C78_F23_s02_w2.TIF,92,78,14
SIMCEPImages_H19_C78_F23_s03_w2.TIF,88,78,10
SIMCEPImages_H19_C78_F23_s04_w2.TIF,96,78,18
SIMCEPImages_H19_C78_F23_s05_w2.TIF,92,78,14
SIMCEPImages_H19_C78_F23_s06_w2.TIF,72,78,-6
SIMCEPImages_H19_C78_F23_s07_w2.TIF,101,78,23
SIMCEPImages_H19_C78_F23_s08_w2.TIF,99,78,21
SIMCEPImages_H19_C78_F23_s09_w2.TIF,102,78,24
SIMCEPImages_H19_C78_F23_s10_w2.TIF,90,78,12
SIMCEPImages_H19_C78_F23_s11_w2.TIF,100,78,22
SIMCEPImages_H19_C78_F23_s12_w2.TIF,87,78,9
SIMCEPImages_H19_C78_F23_s13_w2.TIF,92,78,14
SIMCEPImages_H19_C78_F23_s14_w2.TIF,111,78,33
SIMCEPImages_H19_C78_F23_s15_w2.TIF,108,78,30
SIMCEPImages_H19_C78_F23_s16_w2.TIF,80,78,2
SIMCEPImages_H19_C78_F23_s17_w2.TIF,88,78,10
SIMCEPImages_H19_C78_F23_s18_w2.TIF,85,78,7
SIMCEPImages_H19_C78_F23_s19_w2.TIF,105,78,27
SIMCEPImages_H19_C78_F23_s20_w2.TIF,83,78,5
SIMCEPImages_H19_C78_F23_s21_w2.TIF,87,78,9
SIMCEPImages_H19_C78_F23_s22_w2.TIF,96,78,18
SIMCEPImages_H19_C78_F23_s23_w2.TIF,87,78,9
SIMCEPImages_H19_C78_F23_s24_w2.TIF,92,78,14
SIMCEPImages_H19_C78_F23_s25_w2.TIF,107,78,29
SIMCEPImages_H20_C83_F23_s01_w2.TIF,96,83,13
SIMCEPImages_H20_C83_F23_s02_w2.TIF,108,83,25
SIMCEPImages_H20_C83_F23_s03_w2.TIF,106,83,23
SIMCEPImages_H20_C83_F23_s04_w2.TIF,81,83,-2
SIMCEPImages_H20_C83_F23_s05_w2.TIF,117,83,34
SIMCEPImages_H20_C83_F23_s06_w2.TIF,85,83,2
SIMCEPImages_H20_C83_F23_s07_w2.TIF,81,83,-2
SIMCEPImages_H20_C83_F23_s08_w2.TIF,83,83,0
SIMCEPImages_H20_C83_F23_s09_w2.TIF,106,83,23
SIMCEPImages_H20_C83_F23_s10_w2.TIF,88,83,5
SIMCEPImages_H20_C83_F23_s11_w2.TIF,86,83,3
SIMCEPImages_H20_C83_F23_s12_w2.TIF,86,83,3
SIMCEPImages_H20_C83_F23_s13_w2.TIF,91,83,8
SIMCEPImages_H20_C83_F23_s14_w2.TIF,86,83,3
SIMCEPImages_H20_C83_F23_s15_w2.TIF,89,83,6
SIMCEPImages_H20_C83_F23_s16_w2.TIF,98,83,15
SIMCEPImages_H20_C83_F23_s17_w2.TIF,124,83,41
SIMCEPImages_H20_C83_F23_s18_w2.TIF,79,83,-4
SIMCEPImages_H20_C83_F23_s19_w2.TIF,90,83,7
SIMCEPImages_H20_C83_F23_s20_w2.TIF,99,83,16
SIMCEPImages_H20_C83_F23_s21_w2.TIF,69,83,-14
SIMCEPImages_H20_C83_F23_s22_w2.TIF,83,83,0
SIMCEPImages_H20_C83_F23_s23_w2.TIF,86,83,3
SIMCEPImages_H20_C83_F23_s24_w2.TIF,90,83,7
SIMCEPImages_H20_C83_F23_s25_w2.TIF,92,83,9
SIMCEPImages_H21_C87_F23_s01_w2.TIF,93,87,6
SIMCEPImages_H21_C87_F23_s02_w2.TIF,93,87,6
SIMCEPImages_H21_C87_F23_s03_w2.TIF,107,87,20
SIMCEPImages_H21_C87_F23_s04_w2.TIF,107,87,20
SIMCEPImages_H21_C87_F23_s05_w2.TIF,85,87,-2
SIMCEPImages_H21_C87_F23_s06_w2.TIF,100,87,13
SIMCEPImages_H21_C87_F23_s07_w2.TIF,99,87,12
SIMCEPImages_H21_C87_F23_s08_w2.TIF,106,87,19
SIMCEPImages_H21_C87_F23_s09_w2.TIF,96,87,9
SIMCEPImages_H21_C87_F23_s10_w2.TIF,104,87,17
SIMCEPImages_H21_C87_F23_s11_w2.TIF,101,87,14
SIMCEPImages_H21_C87_F23_s12_w2.TIF,108,87,21
SIMCEPImages_H21_C87_F23_s13_w2.TIF,102,87,15
SIMCEPImages_H21_C87_F23_s14_w2.TIF,109,87,22
SIMCEPImages_H21_C87_F23_s15_w2.TIF,98,87,11
SIMCEPImages_H21_C87_F23_s16_w2.TIF,99,87,12
SIMCEPImages_H21_C87_F23_s17_w2.TIF,76,87,-11
SIMCEPImages_H21_C87_F23_s18_w2.TIF,90,87,3
SIMCEPImages_H21_C87_F23_s19_w2.TIF,91,87,4
SIMCEPImages_H21_C87_F23_s20_w2.TIF,100,87,13
SIMCEPImages_H21_C87_F23_s21_w2.TIF,97,87,10
SIMCEPImages_H21_C87_F23_s22_w2.TIF,87,87,0
SIMCEPImages_H21_C87_F23_s23_w2.TIF,95,87,8
SIMCEPImages_H21_C87_F23_s24_w2.TIF,105,87,18
SIMCEPImages_H21_C87_F23_s25_w2.TIF,112,87,25
SIMCEPImages_H22_C91_F23_s01_w2.TIF,114,91,23
SIMCEPImages_H22_C91_F23_s02_w2.TIF,119,91,28
SIMCEPImages_H22_C91_F23_s03_w2.TIF,97,91,6
SIMCEPImages_H22_C91_F23_s04_w2.TIF,81,91,-10
SIMCEPImages_H22_C91_F23_s05_w2.TIF,103,91,12
SIMCEPImages_H22_C91_F23_s06_w2.TIF,106,91,15
SIMCEPImages_H22_C91_F23_s07_w2.TIF,99,91,8
SIMCEPImages_H22_C91_F23_s08_w2.TIF,92,91,1
SIMCEPImages_H22_C91_F23_s09_w2.TIF,94,91,3
SIMCEPImages_H22_C91_F23_s10_w2.TIF,86,91,-5
SIMCEPImages_H22_C91_F23_s11_w2.TIF,102,91,11
SIMCEPImages_H22_C91_F23_s12_w2.TIF,88,91,-3
SIMCEPImages_H22_C91_F23_s13_w2.TIF,94,91,3
SIMCEPImages_H22_C91_F23_s14_w2.TIF,117,91,26
SIMCEPImages_H22_C91_F23_s15_w2.TIF,107,91,16
SIMCEPImages_H22_C91_F23_s16_w2.TIF,89,91,-2
SIMCEPImages_H22_C91_F23_s17_w2.TIF,109,91,18
SIMCEPImages_H22_C91_F23_s18_w2.TIF,99,91,8
SIMCEPImages_H22_C91_F23_s19_w2.TIF,100,91,9
SIMCEPImages_H22_C91_F23_s20_w2.TIF,84,91,-7
SIMCEPImages_H22_C91_F23_s21_w2.TIF,103,91,12
SIMCEPImages_H22_C91_F23_s22_w2.TIF,89,91,-2
SIMCEPImages_H22_C91_F23_s23_w2.TIF,127,91,36
SIMCEPImages_H22_C91_F23_s24_w2.TIF,94,91,3
SIMCEPImages_H22_C91_F23_s25_w2.TIF,86,91,-5
SIMCEPImages_H23_C96_F23_s01_w2.TIF,112,96,16
SIMCEPImages_H23_C96_F23_s02_w2.TIF,97,96,1
SIMCEPImages_H23_C96_F23_s03_w2.TIF,112,96,16
SIMCEPImages_H23_C96_F23_s04_w2.TIF,111,96,15
SIMCEPImages_H23_C96_F23_s05_w2.TIF,107,96,11
SIMCEPImages_H23_C96_F23_s06_w2.TIF,98,96,2
SIMCEPImages_H23_C96_F23_s07_w2.TIF,121,96,25
SIMCEPImages_H23_C96_F23_s08_w2.TIF,111,96,15
SIMCEPImages_H23_C96_F23_s09_w2.TIF,92,96,-4
SIMCEPImages_H23_C96_F23_s10_w2.TIF,114,96,18
SIMCEPImages_H23_C96_F23_s11_w2.TIF,84,96,-12
SIMCEPImages_H23_C96_F23_s12_w2.TIF,106,96,10
SIMCEPImages_H23_C96_F23_s13_w2.TIF,127,96,31
SIMCEPImages_H23_C96_F23_s14_w2.TIF,96,96,0
SIMCEPImages_H23_C96_F23_s15_w2.TIF,105,96,9
SIMCEPImages_H23_C96_F23_s16_w2.TIF,105,96,9
SIMCEPImages_H23_C96_F23_s17_w2.TIF,114,96,18
SIMCEPImages_H23_C96_F23_s18_w2.TIF,76,96,-20
SIMCEPImages_H23_C96_F23_s19_w2.TIF,108,96,12
SIMCEPImages_H23_C96_F23_s20_w2.TIF,79,96,-17
SIMCEPImages_H23_C96_F23_s21_w2.TIF,111,96,15
SIMCEPImages_H23_C96_F23_s22_w2.TIF,112,96,16
SIMCEPImages_H23_C96_F23_s23_w2.TIF,125,96,29
SIMCEPImages_H23_C96_F23_s24_w2.TIF,106,96,10
SIMCEPImages_H23_C96_F23_s25_w2.TIF,101,96,5
SIMCEPImages_H24_C100_F23_s01_w2.TIF,125,100,25
SIMCEPImages_H24_C100_F23_s02_w2.TIF,88,100,-12
SIMCEPImages_H24_C100_F23_s03_w2.TIF,115,100,15
SIMCEPImages_H24_C100_F23_s04_w2.TIF,105,100,5
SIMCEPImages_H24_C100_F23_s05_w2.TIF,106,100,6
SIMCEPImages_H24_C100_F23_s06_w2.TIF,86,100,-14
SIMCEPImages_H24_C100_F23_s07_w2.TIF,92,100,-8
SIMCEPImages_H24_C100_F23_s08_w2.TIF,72,100,-28
SIMCEPImages_H24_C100_F23_s09_w2.TIF,109,100,9
SIMCEPImages_H24_C100_F23_s10_w2.TIF,107,100,7
SIMCEPImages_H24_C100_F23_s11_w2.TIF,119,100,19
SIMCEPImages_H24_C100_F23_s12_w2.TIF,108,100,8
SIMCEPImages_H24_C100_F23_s13_w2.TIF,103,100,3
SIMCEPImages_H24_C100_F23_s14_w2.TIF,100,100,0
SIMCEPImages_H24_C100_F23_s15_w2.TIF,122,100,22
SIMCEPImages_H24_C100_F23_s16_w2.TIF,97,100,-3
SIMCEPImages_H24_C100_F23_s17_w2.TIF,80,100,-20
SIMCEPImages_H24_C100_F23_s18_w2.TIF,97,100,-3
SIMCEPImages_H24_C100_F23_s19_w2.TIF,112,100,12
SIMCEPImages_H24_C100_F23_s20_w2.TIF,101,100,1
SIMCEPImages_H24_C100_F23_s21_w2.TIF,106,100,6
SIMCEPImages_H24_C100_F23_s22_w2.TIF,95,100,-5
SIMCEPImages_H24_C100_F23_s23_w2.TIF,126,100,26
SIMCEPImages_H24_C100_F23_s24_w2.TIF,122,100,22
SIMCEPImages_H24_C100_F23_s25_w2.TIF,115,100,15
SIMCEPImages_I01_C1_F26_s01_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s02_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s03_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s04_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s05_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s06_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s07_w2.TIF,2,1,1
SIMCEPImages_I01_C1_F26_s08_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s09_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s10_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s11_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s12_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s13_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s14_w2.TIF,2,1,1
SIMCEPImages_I01_C1_F26_s15_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s16_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s17_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s18_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s19_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s20_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s21_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s22_w2.TIF,2,1,1
SIMCEPImages_I01_C1_F26_s23_w2.TIF,1,1,0
SIMCEPImages_I01_C1_F26_s24_w2.TIF,2,1,1
SIMCEPImages_I01_C1_F26_s25_w2.TIF,1,1,0
SIMCEPImages_I02_C5_F26_s01_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s02_w2.TIF,7,5,2
SIMCEPImages_I02_C5_F26_s03_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s04_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s05_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s06_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s07_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s08_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s09_w2.TIF,7,5,2
SIMCEPImages_I02_C5_F26_s10_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s11_w2.TIF,7,5,2
SIMCEPImages_I02_C5_F26_s12_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s13_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s14_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s15_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s16_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s17_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s18_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s19_w2.TIF,6,5,1
SIMCEPImages_I02_C5_F26_s20_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s21_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s22_w2.TIF,7,5,2
SIMCEPImages_I02_C5_F26_s23_w2.TIF,7,5,2
SIMCEPImages_I02_C5_F26_s24_w2.TIF,5,5,0
SIMCEPImages_I02_C5_F26_s25_w2.TIF,5,5,0
SIMCEPImages_I03_C10_F26_s01_w2.TIF,13,10,3
SIMCEPImages_I03_C10_F26_s02_w2.TIF,10,10,0
SIMCEPImages_I03_C10_F26_s03_w2.TIF,18,10,8
SIMCEPImages_I03_C10_F26_s04_w2.TIF,10,10,0
SIMCEPImages_I03_C10_F26_s05_w2.TIF,13,10,3
SIMCEPImages_I03_C10_F26_s06_w2.TIF,26,10,16
SIMCEPImages_I03_C10_F26_s07_w2.TIF,13,10,3
SIMCEPImages_I03_C10_F26_s08_w2.TIF,10,10,0
SIMCEPImages_I03_C10_F26_s09_w2.TIF,13,10,3
SIMCEPImages_I03_C10_F26_s10_w2.TIF,12,10,2
SIMCEPImages_I03_C10_F26_s11_w2.TIF,11,10,1
SIMCEPImages_I03_C10_F26_s12_w2.TIF,17,10,7
SIMCEPImages_I03_C10_F26_s13_w2.TIF,15,10,5
SIMCEPImages_I03_C10_F26_s14_w2.TIF,11,10,1
SIMCEPImages_I03_C10_F26_s15_w2.TIF,11,10,1
SIMCEPImages_I03_C10_F26_s16_w2.TIF,10,10,0
SIMCEPImages_I03_C10_F26_s17_w2.TIF,17,10,7
SIMCEPImages_I03_C10_F26_s18_w2.TIF,13,10,3
SIMCEPImages_I03_C10_F26_s19_w2.TIF,11,10,1
SIMCEPImages_I03_C10_F26_s20_w2.TIF,17,10,7
SIMCEPImages_I03_C10_F26_s21_w2.TIF,11,10,1
SIMCEPImages_I03_C10_F26_s22_w2.TIF,14,10,4
SIMCEPImages_I03_C10_F26_s23_w2.TIF,12,10,2
SIMCEPImages_I03_C10_F26_s24_w2.TIF,13,10,3
SIMCEPImages_I03_C10_F26_s25_w2.TIF,11,10,1
SIMCEPImages_I04_C14_F26_s01_w2.TIF,16,14,2
SIMCEPImages_I04_C14_F26_s02_w2.TIF,15,14,1
SIMCEPImages_I04_C14_F26_s03_w2.TIF,17,14,3
SIMCEPImages_I04_C14_F26_s04_w2.TIF,18,14,4
SIMCEPImages_I04_C14_F26_s05_w2.TIF,16,14,2
SIMCEPImages_I04_C14_F26_s06_w2.TIF,17,14,3
SIMCEPImages_I04_C14_F26_s07_w2.TIF,15,14,1
SIMCEPImages_I04_C14_F26_s08_w2.TIF,17,14,3
SIMCEPImages_I04_C14_F26_s09_w2.TIF,16,14,2
SIMCEPImages_I04_C14_F26_s10_w2.TIF,18,14,4
SIMCEPImages_I04_C14_F26_s11_w2.TIF,18,14,4
SIMCEPImages_I04_C14_F26_s12_w2.TIF,16,14,2
SIMCEPImages_I04_C14_F26_s13_w2.TIF,14,14,0
SIMCEPImages_I04_C14_F26_s14_w2.TIF,16,14,2
SIMCEPImages_I04_C14_F26_s15_w2.TIF,17,14,3
SIMCEPImages_I04_C14_F26_s16_w2.TIF,18,14,4
SIMCEPImages_I04_C14_F26_s17_w2.TIF,24,14,10
SIMCEPImages_I04_C14_F26_s18_w2.TIF,17,14,3
SIMCEPImages_I04_C14_F26_s19_w2.TIF,25,14,11
SIMCEPImages_I04_C14_F26_s20_w2.TIF,15,14,1
SIMCEPImages_I04_C14_F26_s21_w2.TIF,16,14,2
SIMCEPImages_I04_C14_F26_s22_w2.TIF,16,14,2
SIMCEPImages_I04_C14_F26_s23_w2.TIF,15,14,1
SIMCEPImages_I04_C14_F26_s24_w2.TIF,18,14,4
SIMCEPImages_I04_C14_F26_s25_w2.TIF,16,14,2
SIMCEPImages_I05_C18_F26_s01_w2.TIF,25,18,7
SIMCEPImages_I05_C18_F26_s02_w2.TIF,19,18,1
SIMCEPImages_I05_C18_F26_s03_w2.TIF,24,18,6
SIMCEPImages_I05_C18_F26_s04_w2.TIF,25,18,7
SIMCEPImages_I05_C18_F26_s05_w2.TIF,25,18,7
SIMCEPImages_I05_C18_F26_s06_w2.TIF,18,18,0
SIMCEPImages_I05_C18_F26_s07_w2.TIF,22,18,4
SIMCEPImages_I05_C18_F26_s08_w2.TIF,21,18,3
SIMCEPImages_I05_C18_F26_s09_w2.TIF,19,18,1
SIMCEPImages_I05_C18_F26_s10_w2.TIF,29,18,11
SIMCEPImages_I05_C18_F26_s11_w2.TIF,22,18,4
SIMCEPImages_I05_C18_F26_s12_w2.TIF,30,18,12
SIMCEPImages_I05_C18_F26_s13_w2.TIF,23,18,5
SIMCEPImages_I05_C18_F26_s14_w2.TIF,24,18,6
SIMCEPImages_I05_C18_F26_s15_w2.TIF,24,18,6
SIMCEPImages_I05_C18_F26_s16_w2.TIF,22,18,4
SIMCEPImages_I05_C18_F26_s17_w2.TIF,23,18,5
SIMCEPImages_I05_C18_F26_s18_w2.TIF,23,18,5
SIMCEPImages_I05_C18_F26_s19_w2.TIF,20,18,2
SIMCEPImages_I05_C18_F26_s20_w2.TIF,22,18,4
SIMCEPImages_I05_C18_F26_s21_w2.TIF,25,18,7
SIMCEPImages_I05_C18_F26_s22_w2.TIF,24,18,6
SIMCEPImages_I05_C18_F26_s23_w2.TIF,26,18,8
SIMCEPImages_I05_C18_F26_s24_w2.TIF,23,18,5
SIMCEPImages_I05_C18_F26_s25_w2.TIF,26,18,8
SIMCEPImages_I06_C23_F26_s01_w2.TIF,38,23,15
SIMCEPImages_I06_C23_F26_s02_w2.TIF,28,23,5
SIMCEPImages_I06_C23_F26_s03_w2.TIF,22,23,-1
SIMCEPImages_I06_C23_F26_s04_w2.TIF,28,23,5
SIMCEPImages_I06_C23_F26_s05_w2.TIF,29,23,6
SIMCEPImages_I06_C23_F26_s06_w2.TIF,26,23,3
SIMCEPImages_I06_C23_F26_s07_w2.TIF,28,23,5
SIMCEPImages_I06_C23_F26_s08_w2.TIF,24,23,1
SIMCEPImages_I06_C23_F26_s09_w2.TIF,24,23,1
SIMCEPImages_I06_C23_F26_s10_w2.TIF,36,23,13
SIMCEPImages_I06_C23_F26_s11_w2.TIF,23,23,0
SIMCEPImages_I06_C23_F26_s12_w2.TIF,29,23,6
SIMCEPImages_I06_C23_F26_s13_w2.TIF,32,23,9
SIMCEPImages_I06_C23_F26_s14_w2.TIF,31,23,8
SIMCEPImages_I06_C23_F26_s15_w2.TIF,26,23,3
SIMCEPImages_I06_C23_F26_s16_w2.TIF,34,23,11
SIMCEPImages_I06_C23_F26_s17_w2.TIF,25,23,2
SIMCEPImages_I06_C23_F26_s18_w2.TIF,32,23,9
SIMCEPImages_I06_C23_F26_s19_w2.TIF,31,23,8
SIMCEPImages_I06_C23_F26_s20_w2.TIF,32,23,9
SIMCEPImages_I06_C23_F26_s21_w2.TIF,24,23,1
SIMCEPImages_I06_C23_F26_s22_w2.TIF,28,23,5
SIMCEPImages_I06_C23_F26_s23_w2.TIF,26,23,3
SIMCEPImages_I06_C23_F26_s24_w2.TIF,28,23,5
